gene	p
C21ORF121	0.25590444639865
TMEM54	0.255950041394346
BANF1	0.256055585365864
EIF5B	0.256069517170104
CYP4F12	0.256096536426813
RETN	0.256270050715989
IZUMO1	0.256299603028014
NACC2	0.256352375013774
TDGF1	0.256359552003837
RPL7AP30	0.256373483808077
CCDC126	0.256410213110166
DYDC1	0.256443565005165
AQP7	0.256480294307254
NAE1	0.256517023609342
TTYH3	0.256819301543771
OR51D1	0.256868273946555
MAP3K4	0.256951864771998
PPPDE2	0.256985638842883
LOC100288122	0.257017724210225
ZNF843	0.257072607075415
CISD3	0.257083583648452
CEACAM20	0.25723007868092
HOXC5	0.257358842326172
ZNF700	0.257378262416932
ENPP6	0.257424279588514
LOC100288029	0.257559798047943
LOC100287501	0.257634945355664
LOC100129696	0.257673363361297
LOC400891	0.257702915673322
EXD2	0.257745977613701
MST1R	0.25775906506617
C18ORF12	0.257767086408005
RPS24P17	0.257814370107245
LOC100287359	0.25788909523908
TMEM129	0.257979863054586
HSPG2	0.257984084813447
LOC100129544	0.258119603272876
LOC442308	0.258236123817433
MICD	0.258284251868445
LOC100128048	0.25828805145142
LOC100288447	0.258320558994647
OVOS2	0.258324780753508
EEF1B2	0.258332802095343
TSPAN3	0.258377130563381
ELMO3	0.258378397091039
TMEM179	0.258385151905216
SIAE	0.258568376239772
MAST4	0.258613549059582
LOC643181	0.25862241475319
TUBB4	0.258644790075152
HOMER1	0.258651967065215
CNOT4	0.258696717709138
RPS25P2	0.258732602659455
PAXIP1	0.258744423584265
OR7A11P	0.258758777564391
LOC100128914	0.258767221082113
HPS4	0.258829703113252
LOC100289273	0.258943690602491
DCLK2	0.259017571382554
TBX19	0.259045434991035
PHYH	0.259068654664769
RNF169	0.259135780630655
GARNL2P	0.259149290259009
ZNF716	0.259150978962553
LOC441687	0.259215571873123
KIF21A	0.259237525019199
POR	0.259304650985084
GINS4	0.259397107504134
STX16	0.259585397949323
TBL2	0.259601018457108
ATP2B1	0.259673632709512
LOC100288003	0.259694741503816
LOC642677	0.259723027288183
SPRY4	0.259796485892359
STRN	0.259842503063942
TRMT6	0.259857279219954
LARP7	0.259859390099384
C9ORF131	0.259958601432612
C3ORF35	0.2600620345247
ALAD	0.260098763826788
PPIAP6	0.260164201089129
CYMP	0.260221194833749
RBM47	0.26023723751742
RAB3IL1	0.260256235432293
LOC402093	0.260287054271977
OR4S1	0.260294653437926
CCND1	0.260303096955647
HMOX2	0.260355446765521
NUDT17	0.260360090700267
LOC100130603	0.260463523792355
RFX7	0.260464368144127
C1ORF156	0.260478299948368
FAM81B	0.260487165641975
CETP	0.260509118788051
ADRBK2	0.260591020909949
LOC100288347	0.260594398317038
DNASE1	0.260599042251785
EIF5A2	0.260601575307101
LIN9	0.260642104192164
RNU7-31P	0.260646325951025
IGF1	0.26065434729286
PPEF2	0.260676300438936
TMEM55A	0.260761157792037
HSPA6	0.260763268671467
PDE6D	0.260815196305454
RBP3	0.260881055743682
FLJ14213	0.261003908926529
FLRT2	0.261015729851339
OR13J1	0.261052881329314
DPAGT1	0.261073145771845
SCGB2A1	0.261087077576086
PAPL	0.26121668557311
LOC100287913	0.261246237885135
BA395L14.12	0.261278323252477
NHLRC1	0.261411730832476
SNHG11	0.261428195692033
LOC100287686	0.261504187351526
PCBP2	0.261537539246526
FGF21	0.261543871884817
DYDC2	0.261587356001082
GTSF1	0.261599599101779
LOC100288686	0.261675168585386
RAB11FIP3	0.261682345575449
PSENEN	0.261708520480386
RPSAP38	0.261750315893107
HOXD8	0.261763403345575
TRIM52	0.261769735983866
ZNF114	0.2618263075526
LOC100287125	0.261995177907029
CCL26	0.262030640681459
GPR87	0.262151382984876
IYD	0.262155182567851
OR6C70	0.262220619830192
LAT2	0.262280568806015
C3P1	0.26232405292228
MIR605	0.262408065923609
LAPTM5	0.262440151290951
XRRA1	0.262466326195887
ZMIZ1	0.262516142950444
GBP5	0.262533029985887
LOC646114	0.262534718689431
GPR65	0.262560049242595
DQX1	0.262562582297912
RPSAP7	0.262569337112089
TMEM194B	0.262582846740443
SLIT2	0.262603955534747
PALB2	0.262613665580127
PSD	0.262657994048164
ABCA1	0.262688812887848
TRHR	0.262731030476455
ATG7	0.262756361029619
MRPL16	0.262835307920315
LYSMD1	0.2628509284281
ID4	0.262852617131644
OR6N1	0.262855994538733
LOC390732	0.262896523423796
TRAC	0.262904122589745
C1ORF95	0.262904544765631
KHDRBS2	0.262905389117403
PLLP	0.262908766524492
LOC100289086	0.262908766524492
LOXL4	0.26291003305215
TECTB	0.262910455228036
LOC100289481	0.262985602535757
RARRES1	0.26301431049601
LOC100288116	0.263096634793795
EPS15	0.263136319327085
GALK1	0.263152784186642
LOC100130128	0.263165027287338
LRRC8D	0.263192890895819
LOC100130890	0.263227087142591
ZNF519	0.26331110014392
TMEM77	0.263330098058793
AVL9	0.26340777842183
AKAP7	0.263445774251577
PLAC2	0.263467727397653
SLC22A5	0.263508256282716
OR4C2P	0.26367121617474
LOC100287245	0.263708789828601
GABRG3	0.263713433763348
DHRS7C	0.263729898622905
LOC100130987	0.263741297371828
TTC23	0.263753962648411
MTHFD2	0.263769583156195
GPR171	0.263806312458284
DEFB115	0.263816444679549
ANKH	0.263826999076701
FOXJ2	0.263891591987271
CHRNA5	0.263903412912081
PAEP	0.263920299947524
AVEN	0.26392494388227
OR5AK3P	0.263960406656701
RPS18P12	0.264158829323155
CTSA	0.264173605479168
LOC728682	0.264198513856446
ACOX2	0.264205690846509
DEPDC5	0.264217933947205
LOC340501	0.264225533113155
TGFB2	0.264292236903154
CTSK	0.264295614310243
ABCA5	0.264336565371192
ARL1	0.264354296758407
LY6K	0.264436198880305
GBGT1	0.264458996378153
RGMB	0.264632088491443
KRT25	0.264689504411949
RNU7-42P	0.264712724085683
STAG3	0.264738054638847
LOC100270804	0.264764229543784
KCNK12	0.264771828709733
PIGF	0.264779850051569
ALPK2	0.264812357594796
MPP5	0.264821223288404
ATOX1	0.264836421620303
FUCA2	0.264839799027391
BRD8	0.264871884394733
CHERP	0.264912835455682
C11ORF58	0.264925078556378
MEIS3P1	0.264943654295365
LOC344065	0.265005714150618
ERP29	0.265084238865428
AMN1	0.265147565248339
C2ORF70	0.265164874459668
C21ORF86	0.265216379917769
SLC30A4	0.265256064451059
ADCY6	0.265260708385806
TSR1	0.265285616763085
HSD17B7	0.265307147733274
RBP1	0.265324456944603
DKFZP586I1420	0.265366674533211
LCN2	0.265460819755805
LOC391834	0.265476862439476
LOC100289191	0.265518657852197
CD8A	0.265519924379855
SNRPN	0.265542299701817
ZSCAN1	0.265728057091689
CD209	0.265778296022132
DHRS1	0.265813758796562
ARHGAP23	0.265912125778017
EIF5AP2	0.265978407392131
CPO	0.266003737945295
RPL7P37	0.266018514101308
RTN4RL1	0.266162898254345
RPL26P23	0.266172608299725
TRAFD1	0.266206804546497
LOC153932	0.266209759777699
C21ORF29	0.26627519704004
ZNF391	0.266311081990357
RPL29P8	0.266334723839977
KCTD1	0.266335568191749
CPA6	0.266463065309343
C3ORF59	0.266518792526305
LOC100129750	0.266534835209976
LOC100287206	0.266544545255355
MRPS35	0.266572408863836
CETN3	0.26663869047795
LOC648774	0.266698217277886
KANK4	0.266721859127506
MED13	0.266731146997
RPL5P21	0.266814315646556
HDGF	0.266828247450796
CPA2	0.266851044948644
CALHM3	0.266867087632315
SPINK2	0.26690423911029
RNU1P7	0.266997539981112
LOC100287822	0.26702244835839
PPME1	0.267068887705858
PRMT6	0.267092951731364
NRAP	0.267163455104339
SERPINE1	0.267204406165288
CTCFL	0.267215382738326
TJP2	0.267222981904275
RPP21	0.267338658097059
MED13L	0.267341191152376
ART3	0.26737623175092
NLGN2	0.267386786148071
LOC400682	0.267419715867185
PARL	0.267434492023198
ATL3	0.267697929776108
ADAMTS2	0.267727904264019
RAD1	0.267866800130537
LOC339524	0.267908595543258
KCTD19	0.267913239478005
LOC100289678	0.267975299333258
CDH3	0.268018361273637
ARF5	0.268020049977181
EVC	0.268033981781422
LOC100287227	0.268105329506168
TBC1D22B	0.268119261310409
LOC642864	0.268128549179902
ZBTB9	0.268157679316041
LOC100288216	0.268249291483319
MGC87042	0.268266600694648
TRBV20-1	0.26832232791161
ETFDH	0.268337104067622
AAK1	0.268371300314394
SNORA13	0.268387342998065
CALHM1	0.268464601185217
GPR172A	0.268541859372368
RPS24P3	0.26854481460357
LOC100131879	0.268546503307115
PCP4L1	0.268553258121292
CACNA1D	0.268573522563823
GRIA4	0.268633471539646
LOC100130612	0.268636848946734
LOC100289578	0.268674422600595
MAP2	0.268678644359456
TNFRSF18	0.268688354404835
TCP10L	0.268773633933822
GLP-1	0.268786299210404
FNIP2	0.26880825235648
STON1	0.26893406077053
TMEM132C	0.268941659936479
DSTYK	0.268968679193188
LOC391183	0.268970367896732
NDUFB9	0.268984721876859
CTSW	0.269000342384644
OR11H5P	0.269022717706605
SCCPDH	0.269055647425719
GGA1	0.269095754134896
SORBS2	0.269101242421415
RPSAP49	0.269138816075276
HSD17B11	0.269144726537681
TRIM40	0.269213541207111
CMIP	0.269217340790085
ZNF853	0.269283200228313
LOC100288182	0.269283622404199
C18ORF51	0.269304731198503
CPSF1P1	0.269313174716224
CIDEB	0.269487111181286
TMC8	0.2695200409004
SNORD116-4	0.269661469822234
VAPA	0.26969313301369
LOC100287152	0.269757725924259
LOC100288937	0.269788122588056
C9ORF47	0.269792344346917
BFAR	0.269839628046157
TRNAM-CAU	0.269873402117043
SNORD116@	0.270009342752359
PTGIS	0.270023696732485
COX4I1	0.27006295908989
GPC1	0.270162592599003
RPL31P11	0.270185390096851
PTMAP3	0.270236895554952
LOC100130098	0.270584768485077
CFL2	0.270609676862355
IDUA	0.270667937134633
LOC100132605	0.270688623753051
GUCY2C	0.270703822084949
HDAC11	0.270757860598367
KIAA0368	0.270791212493367
SNAPC4	0.270827941795455
SFI1	0.270992168215137
LOC100131899	0.271069004226403
C10ORF78	0.271163571624883
SIRPD	0.271189324353934
PPP1R2	0.271224364952478
LOC201229	0.271289802214819
AIRE	0.271298245732541
LOC100288759	0.271314288416211
PRKACB	0.271332019803426
WNT2	0.271430808960768
LOC100288099	0.271432919840198
PPP2R2D	0.271455717338046
LOC100287075	0.271519888072729
SLC13A2	0.271542263394691
LOC344978	0.271596301908108
CLU	0.271598412787539
LEMD1	0.271610233712349
AMH	0.271692558010133
LOC100130921	0.271715355507981
SNORD105	0.271728442960449
C7ORF62	0.271752929161842
TATDN3	0.271798101981651
BCCIP	0.271799790685196
LOC100288300	0.271810767258234
NASPP1	0.27182723211779
LITAF	0.271835253459626
RPL29P14	0.271846230032664
TRAJ13	0.27185636225393
LOC100287548	0.271885492390069
IL12RB2	0.271885914565955
MTSS1	0.271919266460954
DULLARD	0.271959795346017
MLF1	0.271975838029688
ST6GALNAC4	0.272020588673612
MLX	0.27206702802108
C16ORF61	0.272144286208232
OR5BM1P	0.272161173243674
TRAV12-3	0.272189036852155
RPL15P11	0.272304290869053
LOC100129558	0.272307246100256
ASB16	0.27237774947323
LOC732448	0.272378171649116
LOC442215	0.272388303870382
LRIT3	0.272393369981015
C19ORF63	0.272562240335444
ZNF776	0.272564351214874
TSSC1	0.27261965625595
ZDHHC3	0.272652585975064
EIF4A1	0.272677494352342
LOC100192379	0.27273575462462
LOC100287005	0.272764040408987
CARD11	0.272807102349367
LOC100287347	0.272851430817404
PROP1	0.272861985214556
HSPD1P6	0.272909691089682
C12ORF59	0.272929111180442
HMHA1	0.273048164780314
LOC100287856	0.273059563529238
LOC642381	0.273108958107909
HSP90B1	0.273113602042656
TOB2	0.273216612958858
PLEKHG2	0.273295982025439
RPL24	0.273369862805502
REST	0.273455986686261
C22ORF41	0.27345936409335
C17ORF87	0.273482583767084
CDH29	0.273493560340122
LOC390311	0.273521001772717
LOC100289609	0.273586861210944
ARHGAP8	0.273593616025121
CAPN13	0.273596149080438
SERPINHP1	0.273632878382526
FAM92A1	0.273643432779678
HEXIM2	0.273659053287463
LOC729041	0.273775573832019
RUFY2	0.27386465294398
EPHA4	0.27391953580917
DSC1	0.273925024095689
ACSBG1	0.27394528853822
OSGEP	0.273949510297081
GGNBP2	0.273957531638916
SLC2A3P1	0.274053365565055
LOC100131348	0.274108248430245
H19	0.274123446762143
OR7A17	0.274171574813155
ADAM21P	0.274228146381889
LOC100288135	0.274352688268281
GNA13	0.274375063590243
PDE6G	0.274382662756192
FAM24B	0.27449580589366
CALN1	0.274530424316318
LOC644325	0.274547311351761
ETV1	0.274559554452457
OLIG2	0.274565887090748
CORT	0.274642300926127
DHRS11	0.27464736703676
CPNE7	0.274674386293469
NTNG1	0.274791751189797
HERPUD2	0.274800194707519
LOC650172	0.274971175941378
C20ORF20	0.27498173033853
DYM	0.274983419042074
LOC100286960	0.275013393529986
EDARADD	0.275016348761188
MEIS2	0.275049278480302
ULBP1	0.275076719912897
LOC645221	0.275111338335555
ENPP3	0.275140046295808
SUV420H2	0.275142157175238
SGOL1	0.275147223285871
TMC2	0.275187752170934
C1ORF172	0.275253611609161
LOC100287281	0.275311449705553
LOC100130105	0.275334669379287
C14ORF4	0.275369709977832
KIAA1045	0.275398417938085
SEPW1P	0.27542037108416
PLA2G3	0.275454989506818
MRPS21	0.275480742235869
CIAPIN1P	0.27549678491954
MGC45800	0.27552253764859
SSTR1	0.275537313804603
HSP90AB4P	0.275555045191818
BMPER	0.275682964485298
SPATA20	0.275739958229918
ANKRD26	0.275782175818525
RTP2	0.275789352808588
LOC100133261	0.275793996743335
GRB2	0.275876321041119
LOC100130748	0.275954001404157
MFAP5	0.276042658340232
RNF41	0.276062078430992
AEBP2	0.276077698938776
TR2IT1	0.276081498521751
PTTG1	0.276138070090485
GUCA2A	0.276166778050738
CRIM1	0.276208995639345
LOC643855	0.276225460498902
SLC2A4RG	0.276233481840737
LOC100131158	0.276320027897383
WDFY2	0.276350846737066
LOC644662	0.276377443817889
HAUS2	0.27653744847871
SOX1	0.276550113755292
KRAS	0.276555179865925
ALX4	0.276582199122634
ATP1B3	0.276588953936811
PDCD6	0.276637926339596
ZNF20	0.276689009621811
TTL	0.276724050220355
NPTX2	0.27679117618624
C17ORF72	0.276831282895417
LOC100131207	0.276901786268392
ZNF558	0.277048703476745
RPS4P15	0.277160157910668
KCNQ5	0.277187177167377
HSPB7	0.277189710222694
PIP4K2B	0.277260635771554
JHDM1D	0.27729652072187
KDSR	0.27731805169206
SLK	0.277340427014022
FAM35B	0.277385599833832
AGBL3	0.277392776823895
C3ORF48	0.277394043351553
RUNDC1	0.277433305708958
SIPA1	0.277439638347249
C17ORF89	0.27744386010611
OSTF1P	0.277464124548641
AP2A2	0.277523229172691
FKBP10	0.277549826253514
MBL1P1	0.27756966852016
MIP	0.277613996988197
LOC441880	0.277633417078957
ZMYM5	0.27765452587326
PLXNA1	0.277656636752691
RBBP5	0.277668457677501
C9ORF152	0.277686611240602
SLU7	0.27778244516674
PLN	0.277904876173702
DNAI2	0.277907831404904
ZNF766	0.277909097932562
C10ORF84	0.27792767367155
LOC150554	0.278207998459902
AP3D1	0.278333384698066
CNPY3	0.278354071316484
ANGPT4	0.278413175940534
KLRA1	0.278428796448319
C5ORF26	0.278436817790154
KLKB1	0.278478613202875
BCAT1	0.278512809449647
RPS29P18	0.278590911988571
KCTD6	0.278601466385723
OR2M1P	0.278663948416861
B4GALT2	0.278682101979963
FLJ40504	0.278807488218127
LOC100128683	0.278874192008126
C1RL	0.278877569415215
SUPT4H1P	0.278929074873316
C17ORF102	0.279042218010783
CDS2	0.279052350232049
LOC729770	0.279143962399327
LOC100129023	0.279188290867365
RORC	0.279224175817681
LOC645641	0.279233463687174
F5	0.279260060767997
TTBK1	0.279339852010465
OR4C16	0.279355894694136
PDCD6IP	0.279444973806097
C5ORF43	0.279501545374831
HLA-DOB	0.27962524290945
MESDC1	0.279662394387425
FLJ43950	0.279664927442741
LOC100287237	0.279681814478184
POLR2F	0.279681814478184
GLT25D2	0.27972529859445
FKBP9L	0.279730786880969
LOC728402	0.279731631232741
OPRD1	0.279749362619956
FER1L4	0.279768782710715
PRDM15	0.279837175204259
C9ORF29	0.279847729601411
YIPF5	0.2798511070085
LOC100130581	0.279910633808436
LOC399815	0.279923299085018
ENAH	0.279928787371537
LOC729898	0.279973115839575
MPP6	0.280011533845207
TFR2	0.280077815459321
LOC100130264	0.280143252721662
DDOST	0.280188425541472
SOX30	0.280206156928687
LASS4	0.280211645215206
LOC100288870	0.28029185863356
GTPBP3	0.280313811779636
CD82	0.280427799268876
SENP8	0.280454818525585
NAT12	0.280478460375205
SECISBP2	0.280491547827673
C3ORF17	0.280502946576597
LOC723805	0.280516878380837
LMO1	0.280531232360964
ATP8B4	0.280544319813432
C1ORF111	0.280546430692862
GPR162	0.28057682735666
TRAV35	0.280582315643179
LOC100130148	0.280602157909824
DEFB123	0.280623266704128
PSMC6P3	0.280765117801848
TPD52L2	0.280769761736595
PTH1R	0.280843220340772
BHLHE40	0.280879105291088
BTBD10	0.280977472272543
HOXC9	0.280978738800201
CYSLTR2	0.281007024584568
CD84	0.281034888193049
AGPAT3	0.281080483188745
LOC100130767	0.281103702862479
LOC129293	0.281107080269568
MRFAP1	0.281130722119188
SH3BGR	0.281137476933365
AMPD1	0.281201647668048
LOC728448	0.281256952709124
LOC100289122	0.28129494853887
HNRNPUL2	0.281381494595515
LOC285484	0.281391626816781
LOC100130764	0.281484083335831
CAPZB	0.28152081263792
MEOX1	0.281655908921463
LOC343508	0.281661819383868
ADAMTS5	0.28169390475121
C15ORF48	0.281720501832032
ECOP	0.281869952095702
LOC100288497	0.281895282648867
LOC145783	0.281919768850259
MGC27345	0.282122413275574
KIF13B	0.282126635034435
GLIPR2	0.282136767255701
HSD3B2	0.282184473130827
YIPF4	0.282196716231523
LOC100130466	0.282211492387536
POLRMTL	0.282220780257029
MORN2	0.282239355996016
CACNG2	0.282273974418674
C1ORF174	0.282292972333548
DSPP	0.282422580330572
RELN	0.282763698446519
PDE8B	0.282800849924494
OR4X1	0.282830824412405
AIG1	0.282863754131519
HHLA3	0.282944811901645
TXLNA	0.28302164791291
GGNBP1	0.283073153371011
SAP30L	0.283084129944049
RPSAP20	0.283136057578036
C1ORF158	0.28320656095101
EEF1A2	0.283222603634681
ZC3H3	0.283251311594934
GDF9	0.283257644233225
SLC16A13	0.283288463072909
SIRPB1	0.283345034641642
RPS19P5	0.283386407878477
GPR115	0.283391051813224
ALDH1L2	0.283425670235882
LOC645139	0.283448889909616
LOC100289527	0.283471265231578
PDE3B	0.283484352684046
MEX3C	0.283505883654236
PODXL	0.283524037217337
HTN1	0.283627470309425
RNH1	0.283655333917906
SYNGR3	0.283668421370375
LOC100287224	0.283668421370375
TTC9	0.283752434371703
RESP18	0.283786208442589
DOCK5	0.283874021026892
LOC204800	0.28389892940417
LILRB3	0.283918771670816
SLC13A3	0.283922571253791
LOC100128613	0.283922571253791
LAMC1	0.284011650365752
NRG3	0.284055556657904
LOC126661	0.284092285959992
ZNF534	0.284134925724486
HAUS8	0.284164478036511
ZNF836	0.284181365071954
LOC100287907	0.284235825761257
LOC100128239	0.284235825761257
KRTAP21-2	0.28424300275132
RPL23P6	0.284275932470434
C19ORF26	0.284294086033535
C1ORF96	0.284320260938472
OR2W1	0.284337992325687
RPS17P14	0.284374721627775
STYK1	0.284375565979547
FOXJ3	0.284415250512838
SGPL1	0.284464645091509
RPL31P37	0.284477732543977
ITIH2	0.284604807485685
TMEM130	0.2846558907679
CAB39L	0.284687131783469
LSM11	0.28472470543733
TUSC5	0.284807451911
PTMAP6	0.284835737695367
FAM26E	0.284850091675494
PPP1R11	0.284858535193215
LOC100129024	0.284926927686759
NFATC2IP	0.284967878747708
TNRC4	0.285034582537708
DKFZP686I15217	0.285039226472454
IL1F10	0.285090731930555
BRSK1	0.28519458719853
OR5AP1P	0.285211896409858
SYT6	0.285235538259479
NEFH	0.285298442466503
C1ORF183	0.285377811533085
SETD3	0.285394276392642
LOC100288680	0.285461402358528
TPK1	0.28547617851454
TEKT2	0.285513752168401
TET2	0.285579611606628
LOC149950	0.285653914562577
FNTAL2	0.285691910392324
MBOAT7	0.285714707890172
